restaurant_name,restaurant_url,location,price_level,cuisine,michelin_distinction,raw_card_text,page_number
LORE,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/lore," Brooklyn, NY, USA",$$,Contemporary,bib,"LORE | Brooklyn, NY, USA | $$ · Contemporary",6
Lobster Club,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/lobster-club," New York, NY, USA",$$$,Japanese,Selected Restaurants,"Lobster Club | New York, NY, USA | $$$ · Japanese",6
Gallaghers,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/gallaghers," New York, NY, USA",$$$,Steakhouse,Selected Restaurants,"Reserve a table | Gallaghers | New York, NY, USA | $$$ · Steakhouse",6
Santi,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/santi," New York, NY, USA",$$$$,Italian Contemporary,Selected Restaurants,"Reserve a table | Santi | New York, NY, USA | $$$$ · Italian Contemporary",6
53,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/53," New York, NY, USA",$$$$,Asian,Selected Restaurants,"53 | New York, NY, USA | $$$$ · Asian",6
The Modern,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-modern," New York, NY, USA",$$$$,Contemporary,Two Stars,"Reserve a table | The Modern | New York, NY, USA | $$$$ · Contemporary",6
Hyderabadi Zaiqa,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/hyderabadi-zaiqa," New York, NY, USA",$,Indian,Selected Restaurants,"Reserve a table | Hyderabadi Zaiqa | New York, NY, USA | $ · Indian",6
Caviar Russe,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/caviar-russe," New York, NY, USA",$$$$,Contemporary,Selected Restaurants,"Reserve a table | Caviar Russe | New York, NY, USA | $$$$ · Contemporary",6
Benoit,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/benoit," New York, NY, USA",$$$,French,Selected Restaurants,"Reserve a table | Benoit | New York, NY, USA | $$$ · French",6
YingTao,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/yingtao," New York, NY, USA",$$$$,Contemporary,One Star,"Reserve a table | YingTao | New York, NY, USA | $$$$ · Contemporary",6
Aquavit,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/aquavit," New York, NY, USA",$$$$,Scandinavian,Two Stars,"Reserve a table | Aquavit | New York, NY, USA | $$$$ · Scandinavian",6
Four Twenty Five,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/four-twenty-five," New York, NY, USA",$$$$,Contemporary,Selected Restaurants,"Reserve a table | Four Twenty Five | New York, NY, USA | $$$$ · Contemporary",6
Chavela’s,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/chavela-s," Brooklyn, NY, USA",$$,Mexican,bib,"Chavela’s | Brooklyn, NY, USA | $$ · Mexican",6
Roberta's,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/roberta-s," Brooklyn, NY, USA",$$,Pizza,bib,"Reserve a table | Roberta's | Brooklyn, NY, USA | $$ · Pizza",6
Agi's Counter,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/agi-s-counter," Brooklyn, NY, USA",$$,Creative,bib,"Reserve a table | Agi's Counter | Brooklyn, NY, USA | $$ · Creative",6
Chola,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/chola," New York, NY, USA",$$$,Indian,Selected Restaurants,"Reserve a table | Chola | New York, NY, USA | $$$ · Indian",6
Sobre Masa,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/sobre-masa," Brooklyn, NY, USA",$$,Mexican,bib,"Reserve a table | Sobre Masa | Brooklyn, NY, USA | $$ · Mexican",6
Marea,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/marea," New York, NY, USA",$$$$,Seafood,Selected Restaurants,"Reserve a table | Marea | New York, NY, USA | $$$$ · Seafood",6
Per Se,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/per-se," New York, NY, USA",$$$$,Contemporary,Three Stars,"Per Se | New York, NY, USA | $$$$ · Contemporary",6
Le Veau d'Or,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/le-veau-d-or," New York, NY, USA",$$$,French,Selected Restaurants,"Reserve a table | Le Veau d'Or | New York, NY, USA | $$$ · French",6
Masa,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/masa," New York, NY, USA",$$$$,Japanese,Two Stars,"Reserve a table | Masa | New York, NY, USA | $$$$ · Japanese",6
Daphne's,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/daphne-s," Brooklyn, NY, USA",$$,Italian-American,Selected Restaurants,"Daphne's | Brooklyn, NY, USA | $$ · Italian-American",6
Jean-Georges,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/jean-georges," New York, NY, USA",$$$$,Contemporary,Two Stars,"Reserve a table | Jean-Georges | New York, NY, USA | $$$$ · Contemporary",6
Café Boulud,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cafe-boulud," New York, NY, USA",$$$$,French,One Star,"Reserve a table | Café Boulud | New York, NY, USA | $$$$ · French",6
Lungi,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/lungi," New York, NY, USA",$$$,Sri Lankan,bib,"Lungi | New York, NY, USA | $$$ · Sri Lankan",6
Vert Frais,https://guide.michelin.com/us/en/new-york-state/long-island-city/restaurant/vert-frais," Long Island City, NY, USA",$$,"Japanese | Reserve a table | JoJo | New York, NY, USA | $$$ · Contemporary | Reserve a table | Tatiana | New York, NY, USA | $$$ · Fusion | Bayon | New York, NY, USA | $ · Cambodian | Reserve a table | Daniel | New York, NY, USA | $$$$ · French | The Leopard at Des Artistes | New York, NY, USA | $$$$ · Italian | Reserve a table | El Fish Marisqueria | New York, NY, USA | $$$ · Mexican | Reserve a table | Cafe Commerce | New York, NY, USA | $$$ · American | Reserve a table | Tong | Brooklyn, NY, USA | $$ · Thai | Risbo | Brooklyn, NY, USA | $$ · American | Reserve a table | Mission Ceviche | New York, NY, USA | $$$ · Peruvian | Bohemian Spirit | New York, NY, USA | $$ · Czech | Reserve a table | Persepolis | New York, NY, USA | $$ · Persian | Chez Fifi | New York, NY, USA | $$$$ · French | Gordo's Cantina | Brooklyn, NY, USA | $$ · Mexican | J.G. Melon | New York, NY, USA | $ · American | Reserve a table | Kebab aur Sharab | New York, NY, USA | $$$ · Indian | Reserve a table | Orsay | New York, NY, USA | $$$ · French | Sushi Akira | New York, NY, USA | $$$$ · Japanese | Reserve a table | Sempre Oggi | New York, NY, USA | $$$$ · Italian | Reserve a table | Sushi Noz | New York, NY, USA | $$$$ · Japanese | Reserve a table | Essential by Christophe | New York, NY, USA | $$$$ · French Contemporary | Reserve a table | Covacha | New York, NY, USA | $$ · Mexican | Cardamom | Queens, NY, USA | $$ · Indian | Reserve a table | Tha Phraya | New York, NY, USA | $$ · Thai contemporary | Reserve a table | Chuan Tian Xia | Brooklyn, NY, USA | $$ · Chinese | Ly Ly Vietnam Cookhouse | New York, NY, USA | $$ · Vietnamese | Olmo | Brooklyn, NY, USA | $$$ · Mexican | Reserve a table | Cafe Sabarsky | New York, NY, USA | $$ · Austrian | Reserve a table | Eléa | New York, NY, USA | $$$ · Greek | Reserve a table | Rolo's | Queens, NY, USA | $$ · American | East Harbor Seafood Palace | Brooklyn, NY, USA | $$ · Chinese | Reserve a table | il Gigante | Queens, NY, USA | $$ · Italian | Chick Chick | New York, NY, USA | $$ · Asian | Reserve a table | Dagon | New York, NY, USA | $$$ · Mediterranean Cuisine | Reserve a table | Tanoreen | Brooklyn, NY, USA | $$ · Middle Eastern | Reserve a table | Yemenat | Brooklyn, NY, USA | $ · Middle Eastern | Enoteca Maria | Staten Island, NY, USA | $$ · Italian | Phayul | Queens, NY, USA | $$ · Tibetan | Reserve a table | Zaab Zaab | Queens, NY, USA | $$ · Thai | Miss Mamie's Spoonbread Too | New York, NY, USA | $$ · Southern | Taverna Kyclades | Astoria, NY, USA | $$ · Greek | Reserve a table | Seppe Pizza Bar | Staten Island, NY, USA | $$ · Pizza | Reserve a table | Melba's | New York, NY, USA | $$ · Southern | SaRanRom Thai | Queens, NY, USA | $$ · Thai | Lakruwana | Staten Island, NY, USA | $$ · Sri Lankan | Reserve a table | Barawine | New York, NY, USA | $$$ · Contemporary | Reserve a table | Neta Shari | Brooklyn, NY, USA | $$$$ · Japanese",Michelin Star,"Reserve a table | Vert Frais | Long Island City, NY, USA | $$ · Japanese | Reserve a table | JoJo | New York, NY, USA | $$$ · Contemporary | Reserve a table | Tatiana | New York, NY, USA | $$$ · Fusion | Bayon | New York, NY, USA | $ · Cambodian | Reserve a table | Daniel | New York, NY, USA | $$$$ · French | The Leopard at Des Artistes | New York, NY, USA | $$$$ · Italian | Reserve a table | El Fish Marisqueria | New York, NY, USA | $$$ · Mexican | Reserve a table | Cafe Commerce | New York, NY, USA | $$$ · American | Reserve a table | Tong | Brooklyn, NY, USA | $$ · Thai | Risbo | Brooklyn, NY, USA | $$ · American | Reserve a table | Mission Ceviche | New York, NY, USA | $$$ · Peruvian | Bohemian Spirit | New York, NY, USA | $$ · Czech | Reserve a table | Persepolis | New York, NY, USA | $$ · Persian | Chez Fifi | New York, NY, USA | $$$$ · French | Gordo's Cantina | Brooklyn, NY, USA | $$ · Mexican | J.G. Melon | New York, NY, USA | $ · American | Reserve a table | Kebab aur Sharab | New York, NY, USA | $$$ · Indian | Reserve a table | Orsay | New York, NY, USA | $$$ · French | Sushi Akira | New York, NY, USA | $$$$ · Japanese | Reserve a table | Sempre Oggi | New York, NY, USA | $$$$ · Italian | Reserve a table | Sushi Noz | New York, NY, USA | $$$$ · Japanese | Reserve a table | Essential by Christophe | New York, NY, USA | $$$$ · French Contemporary | Reserve a table | Covacha | New York, NY, USA | $$ · Mexican | Cardamom | Queens, NY, USA | $$ · Indian | Reserve a table | Tha Phraya | New York, NY, USA | $$ · Thai contemporary | Reserve a table | Chuan Tian Xia | Brooklyn, NY, USA | $$ · Chinese | Ly Ly Vietnam Cookhouse | New York, NY, USA | $$ · Vietnamese | Olmo | Brooklyn, NY, USA | $$$ · Mexican | Reserve a table | Cafe Sabarsky | New York, NY, USA | $$ · Austrian | Reserve a table | Eléa | New York, NY, USA | $$$ · Greek | Reserve a table | Rolo's | Queens, NY, USA | $$ · American | East Harbor Seafood Palace | Brooklyn, NY, USA | $$ · Chinese | Reserve a table | il Gigante | Queens, NY, USA | $$ · Italian | Chick Chick | New York, NY, USA | $$ · Asian | Reserve a table | Dagon | New York, NY, USA | $$$ · Mediterranean Cuisine | Reserve a table | Tanoreen | Brooklyn, NY, USA | $$ · Middle Eastern | Reserve a table | Yemenat | Brooklyn, NY, USA | $ · Middle Eastern | Enoteca Maria | Staten Island, NY, USA | $$ · Italian | Phayul | Queens, NY, USA | $$ · Tibetan | Reserve a table | Zaab Zaab | Queens, NY, USA | $$ · Thai | Miss Mamie's Spoonbread Too | New York, NY, USA | $$ · Southern | Taverna Kyclades | Astoria, NY, USA | $$ · Greek | Reserve a table | Seppe Pizza Bar | Staten Island, NY, USA | $$ · Pizza | Reserve a table | Melba's | New York, NY, USA | $$ · Southern | SaRanRom Thai | Queens, NY, USA | $$ · Thai | Lakruwana | Staten Island, NY, USA | $$ · Sri Lankan | Reserve a table | Barawine | New York, NY, USA | $$$ · Contemporary | Reserve a table | Neta Shari | Brooklyn, NY, USA | $$$$ · Japanese",7
JoJo,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/jojo," New York, NY, USA",$$$,Contemporary,Selected Restaurants,"Reserve a table | JoJo | New York, NY, USA | $$$ · Contemporary",7
Tatiana,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/tatiana," New York, NY, USA",$$$,Fusion,Selected Restaurants,"Reserve a table | Tatiana | New York, NY, USA | $$$ · Fusion",7
Bayon,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/bayon," New York, NY, USA",$,Cambodian,bib,"Bayon | New York, NY, USA | $ · Cambodian",7
Daniel,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/daniel," New York, NY, USA",$$$$,French,One Star,"Reserve a table | Daniel | New York, NY, USA | $$$$ · French",7
The Leopard at Des Artistes,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-leopard-at-des-artistes," New York, NY, USA",$$$$,Italian,Selected Restaurants,"The Leopard at Des Artistes | New York, NY, USA | $$$$ · Italian",7
El Fish Marisqueria,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/el-fish-marisqueria," New York, NY, USA",$$$,Mexican,Selected Restaurants,"Reserve a table | El Fish Marisqueria | New York, NY, USA | $$$ · Mexican",7
Cafe Commerce,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cafe-commerce," New York, NY, USA",$$$,American,Selected Restaurants,"Reserve a table | Cafe Commerce | New York, NY, USA | $$$ · American",7
Tong,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/tong," Brooklyn, NY, USA",$$,Thai,Selected Restaurants,"Reserve a table | Tong | Brooklyn, NY, USA | $$ · Thai",7
Risbo,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/risbo," Brooklyn, NY, USA",$$,American,Selected Restaurants,"Risbo | Brooklyn, NY, USA | $$ · American",7
Mission Ceviche,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/mission-ceviche," New York, NY, USA",$$$,Peruvian,Selected Restaurants,"Reserve a table | Mission Ceviche | New York, NY, USA | $$$ · Peruvian",7
Bohemian Spirit,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/bohemian-spirit," New York, NY, USA",$$,Czech,bib,"Bohemian Spirit | New York, NY, USA | $$ · Czech",7
Persepolis,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/persepolis," New York, NY, USA",$$,Persian,Selected Restaurants,"Reserve a table | Persepolis | New York, NY, USA | $$ · Persian",7
Chez Fifi,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/chez-fifi-1212832," New York, NY, USA",$$$$,French,Selected Restaurants,"Chez Fifi | New York, NY, USA | $$$$ · French",7
Gordo's Cantina,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/gordo-s-cantina," Brooklyn, NY, USA",$$,Mexican,bib,"Gordo's Cantina | Brooklyn, NY, USA | $$ · Mexican",7
J.G. Melon,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/j-g-melon," New York, NY, USA",$,American,Selected Restaurants,"J.G. Melon | New York, NY, USA | $ · American",7
Kebab aur Sharab,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/kebab-aur-sharab," New York, NY, USA",$$$,Indian,Selected Restaurants,"Reserve a table | Kebab aur Sharab | New York, NY, USA | $$$ · Indian",7
Orsay,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/orsay," New York, NY, USA",$$$,French,Selected Restaurants,"Reserve a table | Orsay | New York, NY, USA | $$$ · French",7
Sushi Akira,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-akira-1241412," New York, NY, USA",$$$$,Japanese,Selected Restaurants,"Sushi Akira | New York, NY, USA | $$$$ · Japanese",7
Sempre Oggi,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sempre-oggi," New York, NY, USA",$$$$,Italian,Selected Restaurants,"Reserve a table | Sempre Oggi | New York, NY, USA | $$$$ · Italian",7
Sushi Noz,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-noz," New York, NY, USA",$$$$,Japanese,Two Stars,"Reserve a table | Sushi Noz | New York, NY, USA | $$$$ · Japanese",7
Essential by Christophe,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/essential-by-christophe," New York, NY, USA",$$$$,French Contemporary,One Star,"Reserve a table | Essential by Christophe | New York, NY, USA | $$$$ · French Contemporary",7
Covacha,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/covacha," New York, NY, USA",$$,Mexican,bib,"Reserve a table | Covacha | New York, NY, USA | $$ · Mexican",7
Cardamom,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/cardamom," Queens, NY, USA",$$,Indian,bib,"Cardamom | Queens, NY, USA | $$ · Indian",7
Tha Phraya,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/tha-phraya," New York, NY, USA",$$,Thai contemporary,bib,"Reserve a table | Tha Phraya | New York, NY, USA | $$ · Thai contemporary",7
Chuan Tian Xia,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/chuan-tian-xia," Brooklyn, NY, USA",$$,Chinese,bib,"Reserve a table | Chuan Tian Xia | Brooklyn, NY, USA | $$ · Chinese",7
Ly Ly Vietnam Cookhouse,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ly-ly-vietnam-cookhouse," New York, NY, USA",$$,Vietnamese,Selected Restaurants,"Ly Ly Vietnam Cookhouse | New York, NY, USA | $$ · Vietnamese",7
Olmo,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/olmo-1244242," Brooklyn, NY, USA",$$$,Mexican,bib,"Olmo | Brooklyn, NY, USA | $$$ · Mexican",7
Cafe Sabarsky,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cafe-sabarsky," New York, NY, USA",$$,Austrian,Selected Restaurants,"Reserve a table | Cafe Sabarsky | New York, NY, USA | $$ · Austrian",7
Eléa,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/elea-greek," New York, NY, USA",$$$,Greek,Selected Restaurants,"Reserve a table | Eléa | New York, NY, USA | $$$ · Greek",7
Rolo's,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/rolo-s," Queens, NY, USA",$$,American,bib,"Reserve a table | Rolo's | Queens, NY, USA | $$ · American",7
East Harbor Seafood Palace,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/east-harbor-seafood-palace," Brooklyn, NY, USA",$$,Chinese,Selected Restaurants,"East Harbor Seafood Palace | Brooklyn, NY, USA | $$ · Chinese",7
il Gigante,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/il-gigante-1218340," Queens, NY, USA",$$,Italian,Selected Restaurants,"Reserve a table | il Gigante | Queens, NY, USA | $$ · Italian",7
Chick Chick,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/chick-chick," New York, NY, USA",$$,Asian,Selected Restaurants,"Chick Chick | New York, NY, USA | $$ · Asian",7
Dagon,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/dagon," New York, NY, USA",$$$,Mediterranean Cuisine,Selected Restaurants,"Reserve a table | Dagon | New York, NY, USA | $$$ · Mediterranean Cuisine",7
Tanoreen,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/tanoreen," Brooklyn, NY, USA",$$,Middle Eastern,bib,"Reserve a table | Tanoreen | Brooklyn, NY, USA | $$ · Middle Eastern",7
Yemenat,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/yemenat," Brooklyn, NY, USA",$,Middle Eastern,bib,"Reserve a table | Yemenat | Brooklyn, NY, USA | $ · Middle Eastern",7
Enoteca Maria,https://guide.michelin.com/us/en/new-york-state/staten-island/restaurant/enoteca-maria," Staten Island, NY, USA",$$,Italian,Selected Restaurants,"Enoteca Maria | Staten Island, NY, USA | $$ · Italian",7
Phayul,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/phayul," Queens, NY, USA",$$,Tibetan,bib,"Phayul | Queens, NY, USA | $$ · Tibetan",7
Zaab Zaab,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/zaab-zaab," Queens, NY, USA",$$,Thai,bib,"Reserve a table | Zaab Zaab | Queens, NY, USA | $$ · Thai",7
Miss Mamie's Spoonbread Too,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/miss-mamie-s-spoonbread-too," New York, NY, USA",$$,Southern,Selected Restaurants,"Miss Mamie's Spoonbread Too | New York, NY, USA | $$ · Southern",7
Taverna Kyclades,https://guide.michelin.com/us/en/new-york-state/astoria/restaurant/taverna-kyclades," Astoria, NY, USA",$$,Greek,Selected Restaurants,"Taverna Kyclades | Astoria, NY, USA | $$ · Greek",7
Seppe Pizza Bar,https://guide.michelin.com/us/en/new-york-state/staten-island/restaurant/seppe-pizza-bar," Staten Island, NY, USA",$$,Pizza,Selected Restaurants,"Reserve a table | Seppe Pizza Bar | Staten Island, NY, USA | $$ · Pizza",7
Melba's,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/melba-s," New York, NY, USA",$$,Southern,Selected Restaurants,"Reserve a table | Melba's | New York, NY, USA | $$ · Southern",7
SaRanRom Thai,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/saranrom-thai," Queens, NY, USA",$$,Thai,bib,"SaRanRom Thai | Queens, NY, USA | $$ · Thai",7
Lakruwana,https://guide.michelin.com/us/en/new-york-state/staten-island/restaurant/lakruwana," Staten Island, NY, USA",$$,Sri Lankan,Selected Restaurants,"Lakruwana | Staten Island, NY, USA | $$ · Sri Lankan",7
Barawine,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/barawine," New York, NY, USA",$$$,Contemporary,Selected Restaurants,"Reserve a table | Barawine | New York, NY, USA | $$$ · Contemporary",7
Neta Shari,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/neta-shari," Brooklyn, NY, USA",$$$$,Japanese,Selected Restaurants,"Reserve a table | Neta Shari | Brooklyn, NY, USA | $$$$ · Japanese",7
Oso,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/oso," New York, NY, USA",$$,"Mexican | Seis Vecinos | Bronx, NY, USA | $$ · Latin American | Caleta 111 Cevicheria | Queens, NY, USA | $$ · Peruvian | Asian Jewels | Queens, NY, USA | $$ · Chinese | Reserve a table | Jiang Nan | Queens, NY, USA | $$ · Chinese | Alley 41 | Queens, NY, USA | $$ · Chinese | Tong Sam Gyup Goo Yi | Queens, NY, USA | $$ · Korean | Reserve a table | Çka Ka Qëllu | Bronx, NY, USA | $$ · Balkan | Tra Di Noi | Bronx, NY, USA | $$ · Italian | Legend of Taste | Queens, NY, USA | $$ · Chinese | Reserve a table | Patricia’s | Bronx, NY, USA | $$$ · Italian-American | Reserve a table | Tobalá | Bronx, NY, USA | $$$ · Mexican | Reserve a table | Dubrovnik | New Rochelle, NY, USA | $$ · Croatian | Reserve a table | Maria Restaurant | New Rochelle, NY, USA | $$ · Italian",bib,"Reserve a table | Oso | New York, NY, USA | $$ · Mexican | Seis Vecinos | Bronx, NY, USA | $$ · Latin American | Caleta 111 Cevicheria | Queens, NY, USA | $$ · Peruvian | Asian Jewels | Queens, NY, USA | $$ · Chinese | Reserve a table | Jiang Nan | Queens, NY, USA | $$ · Chinese | Alley 41 | Queens, NY, USA | $$ · Chinese | Tong Sam Gyup Goo Yi | Queens, NY, USA | $$ · Korean | Reserve a table | Çka Ka Qëllu | Bronx, NY, USA | $$ · Balkan | Tra Di Noi | Bronx, NY, USA | $$ · Italian | Legend of Taste | Queens, NY, USA | $$ · Chinese | Reserve a table | Patricia’s | Bronx, NY, USA | $$$ · Italian-American | Reserve a table | Tobalá | Bronx, NY, USA | $$$ · Mexican | Reserve a table | Dubrovnik | New Rochelle, NY, USA | $$ · Croatian | Reserve a table | Maria Restaurant | New Rochelle, NY, USA | $$ · Italian",8
Seis Vecinos,https://guide.michelin.com/us/en/new-york-state/bronx/restaurant/seis-vecinos," Bronx, NY, USA",$$,Latin American,Selected Restaurants,"Seis Vecinos | Bronx, NY, USA | $$ · Latin American",8
Caleta 111 Cevicheria,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/caleta-111-cevicheria," Queens, NY, USA",$$,Peruvian,bib,"Caleta 111 Cevicheria | Queens, NY, USA | $$ · Peruvian",8
Asian Jewels,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/asian-jewels," Queens, NY, USA",$$,Chinese,Selected Restaurants,"Asian Jewels | Queens, NY, USA | $$ · Chinese",8
Jiang Nan,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/jiang-nan," Queens, NY, USA",$$,Chinese,bib,"Reserve a table | Jiang Nan | Queens, NY, USA | $$ · Chinese",8
Alley 41,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/alley-41," Queens, NY, USA",$$,Chinese,bib,"Alley 41 | Queens, NY, USA | $$ · Chinese",8
Tong Sam Gyup Goo Yi,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/tong-sam-gyup-goo-yi," Queens, NY, USA",$$,Korean,bib,"Tong Sam Gyup Goo Yi | Queens, NY, USA | $$ · Korean",8
Çka Ka Qëllu,https://guide.michelin.com/us/en/new-york-state/bronx/restaurant/cka-ka-qellu," Bronx, NY, USA",$$,Balkan,Selected Restaurants,"Reserve a table | Çka Ka Qëllu | Bronx, NY, USA | $$ · Balkan",8
Tra Di Noi,https://guide.michelin.com/us/en/new-york-state/bronx/restaurant/tra-di-noi," Bronx, NY, USA",$$,Italian,Selected Restaurants,"Tra Di Noi | Bronx, NY, USA | $$ · Italian",8
Legend of Taste,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/legend-of-taste," Queens, NY, USA",$$,Chinese,bib,"Legend of Taste | Queens, NY, USA | $$ · Chinese",8
Patricia’s,https://guide.michelin.com/us/en/new-york-state/bronx/restaurant/patricia-s," Bronx, NY, USA",$$$,Italian-American,Selected Restaurants,"Reserve a table | Patricia’s | Bronx, NY, USA | $$$ · Italian-American",8
Tobalá,https://guide.michelin.com/us/en/new-york-state/bronx/restaurant/tobala," Bronx, NY, USA",$$$,Mexican,Selected Restaurants,"Reserve a table | Tobalá | Bronx, NY, USA | $$$ · Mexican",8
Dubrovnik,https://guide.michelin.com/us/en/new-york-state/new-rochelle/restaurant/dubrovnik1184228," New Rochelle, NY, USA",$$,Croatian,Selected Restaurants,"Reserve a table | Dubrovnik | New Rochelle, NY, USA | $$ · Croatian",8
Maria Restaurant,https://guide.michelin.com/us/en/new-york-state/new-rochelle/restaurant/maria-restaurant," New Rochelle, NY, USA",$$,Italian,Selected Restaurants,"Reserve a table | Maria Restaurant | New Rochelle, NY, USA | $$ · Italian",8
