place_id,google_name,google_address,google_rating,google_user_rating_count,google_price_level,google_primary_type,google_lat,google_lng,google_website,norm_name,distance_km,match_score,matched_to_michelin,matched_to_cuisine,matched_to_price
ChIJv3vgwFZbwokRwP07bRgRYdM,Artesano,"90 Chambers St Unit A, New York, NY 10007, USA",4.6,990.0,PRICE_LEVEL_MODERATE,peruvian_restaurant,40.7144772,-74.0074369,http://artesanorestaurant.com/,artesano,0.028639613939179683,32.55632463272984,Icca,Japanese,
ChIJSYuuSx9awokRyrrOFTGg0GY,Gran Morsi,"22 Warren St, New York, NY 10007, USA",4.4,610.0,PRICE_LEVEL_MODERATE,italian_restaurant,40.714315,-74.007766,http://www.granmorsi.com/,gran morsi,0.007048171322932369,28.015421944124814,Icca,Japanese,
ChIJ-0VhGB9awokRksxfZJBvigE,Serafina Tribeca,"95 W Broadway, New York, NY 10007, USA",4.4,1523.0,PRICE_LEVEL_MODERATE,italian_restaurant,40.7155048,-74.00894509999999,https://www.serafinarestaurant.com/,serafina tribeca,0.039567952894236605,36.525184565269164,Chambers,Contemporary,
ChIJV1VdJB9awokRsucxnGK_eTE,Mudville,"126 Chambers St, New York, NY 10007, USA",4.2,924.0,PRICE_LEVEL_MODERATE,american_restaurant,40.715208499999996,-74.00892329999999,http://www.mudvilleny.com/,mudville,0.05902113674362388,29.531746359076514,Chambers,Contemporary,
ChIJ6e4q1BhawokRWWDyNSiQ4yo,Benares Tribeca Indian Restaurant,"45 Murray St, New York, NY 10007, USA",4.2,2309.0,PRICE_LEVEL_MODERATE,indian_restaurant,40.7141495,-74.0092085,http://www.benaresnyc.com/,benares tribeca indian restaurant,0.14200015972153135,34.29599808334162,Ito,Japanese,
ChIJ87qt5hhawokRfDHmVxCxPJY,CUT by Wolfgang Puck,"99 Church St, New York, NY 10007, USA",4.4,779.0,PRICE_LEVEL_EXPENSIVE,restaurant,40.712855399999995,-74.0093466,https://wolfgangpuck.com/dining/cut-new-york/,cut by wolfgang puck,0.07159484605264715,28.930861847368234,Ito,Japanese,
ChIJnbEEPiBawokRN3BGCWpw2nE,69 Leonard Street,"69 Leonard St, New York, NY 10013, USA",4.5,241.0,PRICE_LEVEL_VERY_EXPENSIVE,japanese_restaurant,40.7176901,-74.0053795,http://www.69leonardstreet.com/,69 leonard street,0.0891745043643548,23.83990594762774,Atera,Contemporary,PRICE_LEVEL_VERY_EXPENSIVE
ChIJ256pFiBawokR-JFcFPAz7Ig,Two Hands,"251 Church St, New York, NY 10013, USA",4.4,1305.0,PRICE_LEVEL_MODERATE,australian_restaurant,40.7177931,-74.0054175,https://www.twohandshospitality.com/,two hands,0.08793384975756914,33.994793802909165,Farra,Contemporary,
ChIJoz4wBFFbwokRpkJ9fa2n4i8,Tara Kitchen Tribeca,"253 Church St, New York, NY 10013, USA",4.6,268.0,PRICE_LEVEL_MODERATE,moroccan_restaurant,40.717868599999996,-74.0053451,http://tarakitchentribeca.com/,tara kitchen tribeca,0.09772584563408743,24.50728985239095,Farra,Contemporary,
ChIJhSLc_R5awokReYEI4dyODxA,Forgione,"30 Hudson St, New York, NY 10013, USA",4.6,763.0,PRICE_LEVEL_EXPENSIVE,american_restaurant,40.7166614,-74.0089507,http://www.marcforgione.com/,forgione,0.15386378818640148,28.78363454176318,Huso,Contemporary,
ChIJRY0QrR9awokRtnCdmU4ijlM,Scalini Fedeli,"165 Duane St, New York, NY 10013, USA",4.8,527.0,PRICE_LEVEL_EXPENSIVE,italian_restaurant,40.717502499999995,-74.0094518,https://scalinifedeli.com/,scalini fedeli,0.09143269767785596,28.17280762786573,Huso,Contemporary,
