restaurant_name,restaurant_url,location,price_level,cuisine,michelin_distinction,raw_card_text,page_number,place_id,google_name,google_address,google_rating,google_user_rating_count,google_price_level,google_primary_type,google_lat,google_lng,google_website
Icca,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/icca,"New York, NY, USA",$$$$,Japanese,One Star,"Reserve a table | Icca | New York, NY, USA | $$$$ · Japanese | Reserve a table | Chambers | New York, NY, USA | $$$ · Contemporary | Ito | New York, NY, USA | $$$$ · Japanese | Reserve a table | Atera | New York, NY, USA | $$$$ · Contemporary | Farra | New York, NY, USA | $$$ · Contemporary | Reserve a table | Huso | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Manhatta | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Jungsik New York | New York, NY, USA | $$$$ · Korean | Reserve a table | Tamarind | New York, NY, USA | $$$ · Indian | Reserve a table | One White Street | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Crown Shy | New York, NY, USA | $$$ · Contemporary | Reserve a table | Maison Passerelle | New York, NY, USA | $$$$ · French | Eulalie | New York, NY, USA | $$$ · French | Cha Kee | New York, NY, USA | $$ · Asian | Reserve a table | Saga | New York, NY, USA | $$$$ · Contemporary | Lei | New York, NY, USA | $$ · Chinese | Bridges | New York, NY, USA | $$$ · Contemporary | Dim Sum Go Go | New York, NY, USA | $$ · Chinese | Reserve a table | Carne Mare | New York, NY, USA | $$$$ · Steakhouse | Yamada | New York, NY, USA | $$$$ · Japanese | La Mercerie | New York, NY, USA | $$$$ · French | Reserve a table | Le Coucou | New York, NY, USA | $$$$ · French | 11 Howard | Reserve a table | Muku | New York, NY, USA | $$$$ · Japanese | Reserve a table | L’abeille à Côté | New York, NY, USA | $$$$ · French | Reserve a table | L’Abeille | New York, NY, USA | $$$$ · French | Nyonya | New York, NY, USA | $ · Malaysian | Reserve a table | Corima | New York, NY, USA | $$$$ · Mexican | Shabushabu Mayumon | New York, NY, USA | $$$$ · Japanese | Reserve a table | Thai Diner | New York, NY, USA | $$ · Thai | Reserve a table | Cervo’s | New York, NY, USA | $$$ · Spanish | Reserve a table | Wayan | New York, NY, USA | $$$ · Indonesian | Potluck Club | New York, NY, USA | $$ · Chinese | Reserve a table | Altro Paradiso | New York, NY, USA | $$$ · Italian | Reserve a table | Ma•dé | New York, NY, USA | $$$ · South East Asian | Comal | New York, NY, USA | $$$ · Mexican | Reserve a table | Tolo | New York, NY, USA | $$ · Chinese | Reserve a table | Dirt Candy | New York, NY, USA | $$$$ · Vegetarian | Reserve a table | The River Café | Brooklyn, NY, USA | $$$$ · Contemporary | Reserve a table | Raoul's | New York, NY, USA | $$$$ · French | Reserve a table | Pinch Chinese | New York, NY, USA | $$ · Chinese | Reserve a table | César | New York, NY, USA | $$$$ · Contemporary | Sushi Ikumi | New York, NY, USA | $$$$ · Japanese | Reserve a table | Torrisi | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Forsythia | New York, NY, USA | $$$$ · Italian | Russ & Daughters Cafe | New York, NY, USA | $$ · American | The Musket Room | New York, NY, USA | $$$$ · Contemporary | Reserve a table | King | New York, NY, USA | $$$ · Mediterranean Cuisine | Reserve a table | Estela | New York, NY, USA | $$$$ · Contemporary",1,ChIJyRIhC_dbwokRqGoh89KPQME,icca,"20 Warren St, New York, NY 10007, USA",4.5,136.0,,japanese_restaurant,40.714300800000004,-74.0076845,https://www.exploretock.com/icca
Chambers,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/chambers,"New York, NY, USA",$$$,Contemporary,Selected Restaurants,"Reserve a table | Chambers | New York, NY, USA | $$$ · Contemporary",1,ChIJp1vZ3x5awokRpy0sG0r8_yU,Chambers Street,"Chambers St, New York, NY, USA",,,,,40.7155988,-74.0093979,
Ito,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ito-1201767,"New York, NY, USA",$$$$,Japanese,Selected Restaurants,"Ito | New York, NY, USA | $$$$ · Japanese",1,ChIJiW_7kM9bwokR9qMrG4XITL8,ITO,"75 Barclay St, New York, NY 10007, USA",4.5,92.0,,restaurant,40.7130854,-74.01013999999999,https://itotribeca.com/
Atera,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/atera,"New York, NY, USA",$$$$,Contemporary,Two Stars,"Reserve a table | Atera | New York, NY, USA | $$$$ · Contemporary",1,ChIJ_Y7rMCBawokR0mnRmN5kL2o,Atera,"77 Worth St, New York, NY 10013, USA",4.6,613.0,PRICE_LEVEL_VERY_EXPENSIVE,american_restaurant,40.7169003,-74.0055631,http://www.ateranyc.com/
Farra,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/farra,"New York, NY, USA",$$$,Contemporary,Selected Restaurants,"Farra | New York, NY, USA | $$$ · Contemporary",1,ChIJYw5z8rhbwokRvlPiJa21fuI,Farra,"71 Worth St, New York, NY 10013, USA",4.6,190.0,,restaurant,40.717031299999995,-74.0056975,https://farranyc.com/
Huso,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/huso-1218089,"New York, NY, USA",$$$$,Contemporary,One Star,"Reserve a table | Huso | New York, NY, USA | $$$$ · Contemporary",1,ChIJJy7oGqZZwokReiM-H1qtHYs,Huso,"323A Greenwich St, New York, NY 10013, USA",4.7,289.0,,fine_dining_restaurant,40.717366299999995,-74.0105217,http://husony.com/
Manhatta,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/manhatta,"New York, NY, USA",$$$$,Contemporary,Selected Restaurants,"Reserve a table | Manhatta | New York, NY, USA | $$$$ · Contemporary",1,ChIJoTXWl8dbwokRpKA2BJFVsGA,Manhatta,"28 Liberty St 60th floor, New York, NY 10005, USA",4.7,3780.0,PRICE_LEVEL_VERY_EXPENSIVE,american_restaurant,40.707997399999996,-74.00888259999999,https://www.manhattarestaurant.com/restaurant-menu/
Jungsik New York,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/jungsik-new-york,"New York, NY, USA",$$$$,Korean,Three Stars,"Reserve a table | Jungsik New York | New York, NY, USA | $$$$ · Korean",1,ChIJpSTN0R9awokRI29rK_SfbeA,Jungsik,"2 Harrison St, New York, NY 10013, USA",4.6,975.0,PRICE_LEVEL_VERY_EXPENSIVE,korean_restaurant,40.7188267,-74.00907509999999,http://www.jungsik.com/
Tamarind,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/tamarind,"New York, NY, USA",$$$,Indian,Selected Restaurants,"Reserve a table | Tamarind | New York, NY, USA | $$$ · Indian",1,ChIJ6Vva1h9awokRXw_JSQ_x6y4,Tamarind Tribeca,"99 Hudson St, New York, NY 10013, USA",4.2,2966.0,PRICE_LEVEL_EXPENSIVE,indian_restaurant,40.7190883,-74.00891290000001,http://www.tamarindtribeca.com/
One White Street,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/one-white-street,"New York, NY, USA",$$$$,Contemporary,Selected Restaurants,"Reserve a table | One White Street | New York, NY, USA | $$$$ · Contemporary",1,ChIJISXTwWJZwokRIok4xyMeb6g,One White Street,"1 White St, New York, NY 10013, USA",4.4,387.0,,restaurant,40.7192639,-74.00595229999999,https://www.onewhitestreetnyc.com/
Crown Shy,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/crown-shy,"New York, NY, USA",$$$,Contemporary,One Star,"Reserve a table | Crown Shy | New York, NY, USA | $$$ · Contemporary",1,ChIJ__9LNBZawokREnkOiVx7ydc,Crown Shy,"70 Pine St Ground Floor, New York, NY 10005, USA",4.5,1813.0,PRICE_LEVEL_EXPENSIVE,american_restaurant,40.70619620000001,-74.0075229,https://www.crownshy.nyc/
Maison Passerelle,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/maison-passerelle,"New York, NY, USA",$$$$,French,Selected Restaurants,"Reserve a table | Maison Passerelle | New York, NY, USA | $$$$ · French",1,ChIJTQ0bJiJbwokRIjq-0C-madM,Maison Passerelle,"1 Wall St, New York, NY 10005, USA",4.5,146.0,,restaurant,40.707535299999996,-74.011648,https://maisonpasserellenyc.com/
Eulalie,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/eulalie,"New York, NY, USA",$$$,French,Selected Restaurants,"Eulalie | New York, NY, USA | $$$ · French",1,ChIJNUy-BJpZwokReQu-xGJe9lI,Eulalie,"239 W Broadway, New York, NY 10013, USA",4.9,109.0,,french_restaurant,40.7195945,-74.0058452,https://chipandtina.com/
Cha Kee,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cha-kee,"New York, NY, USA",$$,Asian,Selected Restaurants,"Cha Kee | New York, NY, USA | $$ · Asian",1,ChIJ60WL4SZawokRpCV_pGTfb1Y,Cha Kee,"43 Mott St, New York, NY 10013, USA",3.9,1157.0,PRICE_LEVEL_INEXPENSIVE,cantonese_restaurant,40.7153054,-73.99896199999999,http://www.cha-chan-tang.com/
Saga,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/saga,"New York, NY, USA",$$$$,Contemporary,Two Stars,"Reserve a table | Saga | New York, NY, USA | $$$$ · Contemporary",1,ChIJZZlClEZbwokRZj-0-fE25tk,Saga,"70 Pine St 63rd Floor, New York, NY 10005, USA",4.4,502.0,PRICE_LEVEL_VERY_EXPENSIVE,fine_dining_restaurant,40.706504699999996,-74.00777149999999,https://www.saga-nyc.com/
Lei,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/lei,"New York, NY, USA",$$,Chinese,Selected Restaurants,"Lei | New York, NY, USA | $$ · Chinese",1,ChIJX97UMwBbwokRIFRlD1YzSRc,Lei,"15-17 Doyers St, New York, NY 10013, USA",4.7,121.0,,wine_bar,40.714594999999996,-73.998267,https://www.leiwine.nyc/
Bridges,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/bridges-1216261,"New York, NY, USA",$$$,Contemporary,One Star,"Bridges | New York, NY, USA | $$$ · Contemporary",1,ChIJ5Q8Bl1NbwokRjuIXKz8OfRQ,Bridges,"9 Chatham Square, New York, NY 10038, USA",4.5,198.0,,french_restaurant,40.714030699999995,-73.9980719,https://www.bridges-nyc.com/
Dim Sum Go Go,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/dim-sum-go-go,"New York, NY, USA",$$,Chinese,bib,"Dim Sum Go Go | New York, NY, USA | $$ · Chinese",1,ChIJBQwbiCZawokRak_8KefFP7M,Dim Sum Go Go,"5 E Broadway, New York, NY 10038, USA",4.1,1708.0,PRICE_LEVEL_MODERATE,dim_sum_restaurant,40.713292599999996,-73.9977449,https://www.dimsumgogonyc.com/
Carne Mare,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/carne-mare,"New York, NY, USA",$$$$,Steakhouse,Selected Restaurants,"Reserve a table | Carne Mare | New York, NY, USA | $$$$ · Steakhouse",1,ChIJBaD9A0ZbwokRu6ArQW3Nj1E,Carne Mare,"89 South St, New York, NY 10038, USA",4.5,863.0,PRICE_LEVEL_EXPENSIVE,restaurant,40.705645,-74.0021484,https://www.carnemare.com/
Yamada,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/yamada,"New York, NY, USA",$$$$,Japanese,One Star,"Yamada | New York, NY, USA | $$$$ · Japanese",1,ChIJSdFphJdbwokRG3R5uMCxFt4,Yamada,"16 Elizabeth St, New York, NY 10013, USA",4.9,49.0,,japanese_restaurant,40.7159317,-73.9972602,https://www.yamadanewyork.com/
La Mercerie,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/la-mercerie,"New York, NY, USA",$$$$,French,Selected Restaurants,"La Mercerie | New York, NY, USA | $$$$ · French",1,ChIJ22wiSIpZwokRUmlXovJnWDI,La Mercerie,"53 Howard St, New York, NY 10013, USA",4.3,1735.0,PRICE_LEVEL_EXPENSIVE,restaurant,40.72014780000001,-74.0021708,https://www.lamercerieny.com/?utm_source=GoogleBusinessProfile&utm_medium=Website&utm_campaign=MapLabs
Le Coucou,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/le-coucou,"New York, NY, USA",$$$$,French,One Star,"Reserve a table | Le Coucou | New York, NY, USA | $$$$ · French | 11 Howard",1,ChIJyw5j84lZwokRnUI_UknPSNA,Le Coucou,"138 Lafayette St, New York, NY 10013, USA",4.5,2079.0,PRICE_LEVEL_VERY_EXPENSIVE,restaurant,40.7191167,-74.0001861,https://www.lecoucou.com/?utm_source=GoogleBusinessProfile&utm_medium=Website&utm_campaign=MapLabs
Muku,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/muku,"New York, NY, USA",$$$$,Japanese,One Star,"Reserve a table | Muku | New York, NY, USA | $$$$ · Japanese",1,ChIJYTKtj2dZwokR3IYU3st5VuA,Muku,"412 Greenwich St Penthouse B, New York, NY 10013, USA",4.8,22.0,,japanese_restaurant,40.7218848,-74.0099346,https://www.restaurantmuku.nyc/
L’abeille à Côté,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/l-abeille-a-cote,"New York, NY, USA",$$$$,French,Selected Restaurants,"Reserve a table | L’abeille à Côté | New York, NY, USA | $$$$ · French",1,ChIJkdKgqjBZwokRe0eoeX7X9Xg,l’abeille à côté,"412 Greenwich St Unit A, New York, NY 10013, USA",4.4,38.0,,restaurant,40.7218848,-74.0099346,https://www.labeilleacote.nyc/
L’Abeille,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/l%E2%80%99abeille,"New York, NY, USA",$$$$,French,One Star,"Reserve a table | L’Abeille | New York, NY, USA | $$$$ · French",1,ChIJq75Ur-tZwokRo7I_F_PhlcU,l’abeille,"412 Greenwich St, New York, NY 10013, USA",4.5,303.0,PRICE_LEVEL_VERY_EXPENSIVE,french_restaurant,40.7220453,-74.0099342,http://www.labeille.nyc/
Nyonya,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/nyonya,"New York, NY, USA",$,Malaysian,bib,"Nyonya | New York, NY, USA | $ · Malaysian",1,ChIJ0VKRSIhZwokRdCKH7vdxs2o,Nyonya,"199 Grand St, New York, NY 10013, USA",4.3,2153.0,PRICE_LEVEL_MODERATE,malaysian_restaurant,40.7190568,-73.9969181,https://nyonya.store/
Corima,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/corima,"New York, NY, USA",$$$$,Mexican,One Star,"Reserve a table | Corima | New York, NY, USA | $$$$ · Mexican",1,ChIJgaiXlpNbwokRN0vlYTshs-c,Corima,"3 Allen St, New York, NY 10002, USA",4.4,277.0,,fine_dining_restaurant,40.714678299999996,-73.9931228,http://www.corimanyc.com/
Shabushabu Mayumon,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/shabushabu-mayumon,"New York, NY, USA",$$$$,Japanese,Selected Restaurants,"Shabushabu Mayumon | New York, NY, USA | $$$$ · Japanese",1,ChIJ3UyOrd1bwokRNqcXgYK8ALA,Shabushabu Mayumon,"115 Division St, New York, NY 10002, USA",4.7,155.0,,japanese_restaurant,40.714237499999996,-73.9920557,http://shabushabumayumon.com/
Thai Diner,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/thai-diner,"New York, NY, USA",$$,Thai,bib,"Reserve a table | Thai Diner | New York, NY, USA | $$ · Thai",1,ChIJQyFr6-FZwokRr23JK7BC7_g,Thai Diner,"186 Mott St, New York, NY 10012, USA",4.4,2772.0,PRICE_LEVEL_MODERATE,thai_restaurant,40.7207143,-73.99565,http://www.thaidiner.com/
Cervo’s,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cervo-s,"New York, NY, USA",$$$,Spanish,bib,"Reserve a table | Cervo’s | New York, NY, USA | $$$ · Spanish",1,ChIJp_UkrilawokRtDAS5sls7jo,Cervo's,"43 Canal St, New York, NY 10002, USA",4.5,593.0,PRICE_LEVEL_EXPENSIVE,seafood_restaurant,40.7148624,-73.99134459999999,http://cervosnyc.com/
Wayan,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/wayan,"New York, NY, USA",$$$,Indonesian,Selected Restaurants,"Reserve a table | Wayan | New York, NY, USA | $$$ · Indonesian",1,ChIJm7ryTglZwokRsgnJB6CDMCo,Wayan,"20 Spring St, New York, NY 10012, USA",4.3,1376.0,PRICE_LEVEL_EXPENSIVE,indonesian_restaurant,40.7213692,-73.9950855,http://www.wayan-nyc.com/
Potluck Club,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/potluck-club,"New York, NY, USA",$$,Chinese,bib,"Potluck Club | New York, NY, USA | $$ · Chinese",1,ChIJ7yN3d6tZwokRATR9U3lAqLg,Potluck Club,"133 Chrystie St, New York, NY 10002, USA",4.6,827.0,PRICE_LEVEL_MODERATE,chinese_restaurant,40.719601999999995,-73.9935919,https://thepotluckclubny.com/
Altro Paradiso,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cafe-altro-paradiso,"New York, NY, USA",$$$,Italian,Selected Restaurants,"Reserve a table | Altro Paradiso | New York, NY, USA | $$$ · Italian",1,ChIJm3rL5YxZwokRWk_MgQ_fuAk,Altro Paradiso,"234 Spring St, New York, NY 10013, USA",4.4,896.0,PRICE_LEVEL_EXPENSIVE,restaurant,40.7254266,-74.0046926,http://www.altroparadiso.com/
Ma•dé,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ma%E2%80%A2de,"New York, NY, USA",$$$,South East Asian,Selected Restaurants,"Reserve a table | Ma•dé | New York, NY, USA | $$$ · South East Asian",1,ChIJ63L1ISRZwokRyEGTzZ0gAZM,Ma•dé,"22 Spring St Apartment 12, New York, NY 10012, USA",4.3,193.0,,indonesian_restaurant,40.7212979,-73.9951978,http://www.ma-de-nyc.com/
Comal,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/comal-1242778,"New York, NY, USA",$$$,Mexican,Selected Restaurants,"Comal | New York, NY, USA | $$$ · Mexican",1,ChIJ47moWdBZwokR2Ud_ilXR05E,Comal,"116 Forsyth St, New York, NY 10002, USA",4.4,186.0,,mexican_restaurant,40.7191233,-73.9921624,https://www.comal-nyc.com/
Tolo,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/tolo,"New York, NY, USA",$$,Chinese,bib,"Reserve a table | Tolo | New York, NY, USA | $$ · Chinese",1,ChIJQSKt-VdbwokRRPjIjPe6XEA,Tolo,"28 Canal St, New York, NY 10002, USA",4.2,192.0,,chinese_restaurant,40.7143377,-73.99050989999999,https://tolonyc.com/
Dirt Candy,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/dirt-candy,"New York, NY, USA",$$$$,Vegetarian,One Star,"Reserve a table | Dirt Candy | New York, NY, USA | $$$$ · Vegetarian",1,ChIJBXlte51ZwokRXzXtdaBG9xM,Dirt Candy,"86 Allen St, New York, NY 10002, USA",4.5,1524.0,PRICE_LEVEL_MODERATE,vegetarian_restaurant,40.7178611,-73.9907054,http://www.dirtcandynyc.com/
The River Café,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/the-river-cafe,"Brooklyn, NY, USA",$$$$,Contemporary,Selected Restaurants,"Reserve a table | The River Café | Brooklyn, NY, USA | $$$$ · Contemporary",1,ChIJ2QZOdTpawokRU_eN_EPJaX8,The River Café,"1 Water St, Brooklyn, NY 11201, USA",4.4,2498.0,PRICE_LEVEL_VERY_EXPENSIVE,american_restaurant,40.703834199999996,-73.9947936,https://www.rivercafe.com/
Raoul's,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/raoul-s,"New York, NY, USA",$$$$,French,Selected Restaurants,"Reserve a table | Raoul's | New York, NY, USA | $$$$ · French",1,ChIJBUwsto1ZwokRsW3Dy0Y1cO0,Raoul's,"180 Prince St, New York, NY 10012, USA",4.4,1349.0,PRICE_LEVEL_EXPENSIVE,french_restaurant,40.7261816,-74.0021307,http://raouls.com/
Pinch Chinese,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/pinch-chinese,"New York, NY, USA",$$,Chinese,bib,"Reserve a table | Pinch Chinese | New York, NY, USA | $$ · Chinese",1,ChIJN2iOxo1ZwokRIMdxk2LDHmM,Pinch Chinese,"177 Prince St, New York, NY 10012, USA",4.3,945.0,PRICE_LEVEL_MODERATE,chinese_restaurant,40.7264492,-74.001798,http://www.pinchchinese.com/
César,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cesar,"New York, NY, USA",$$$$,Contemporary,Two Stars,"Reserve a table | César | New York, NY, USA | $$$$ · Contemporary",1,ChIJeyzWYABZwokRkxhWJzFpqvU,César,"333 Hudson St, New York, NY 10013, USA",4.2,218.0,,fine_dining_restaurant,40.727177,-74.0077026,https://www.cesar.restaurant/?fbclid=PAAaZebS1k2cYiifSpm-Kz8tBIP5tOz7__oBzQfoT4a688_n0Eqp0upbLVDII
Sushi Ikumi,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-ikumi,"New York, NY, USA",$$$$,Japanese,Selected Restaurants,"Sushi Ikumi | New York, NY, USA | $$$$ · Japanese",1,ChIJczHrvxxZwokRQP4sZs4ahxs,Sushi Ikumi,"135 Sullivan St, New York, NY 10012, USA",4.6,103.0,,sushi_restaurant,40.7266756,-74.0018095,https://www.ikumi.nyc/
Torrisi,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/torrisi,"New York, NY, USA",$$$$,Contemporary,One Star,"Reserve a table | Torrisi | New York, NY, USA | $$$$ · Contemporary",1,ChIJWd7fRdZZwokRhru5tn4KsVM,Torrisi,"275 Mulberry St, New York, NY 10012, USA",4.6,890.0,,italian_restaurant,40.7242743,-73.9954023,https://www.torrisinyc.com/?utm_medium=Click&utm_source=GoogleMyBusiness
Forsythia,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/forsythia,"New York, NY, USA",$$$$,Italian,Selected Restaurants,"Reserve a table | Forsythia | New York, NY, USA | $$$$ · Italian",1,ChIJ6Xa02cFZwokRv_5HQ3fHoHk,Forsythia NYC,"9 Stanton St, New York, NY 10002, USA",4.4,419.0,,italian_restaurant,40.722535199999996,-73.99249189999999,http://forsythianyc.com/
Russ & Daughters Cafe,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/russ-daughters-cafe,"New York, NY, USA",$$,American,bib,"Russ & Daughters Cafe | New York, NY, USA | $$ · American",1,ChIJ7VEEjYNZwokRS0bdsXA3uyg,Russ & Daughters,"179 E Houston St, New York, NY 10002, USA",4.6,4598.0,PRICE_LEVEL_MODERATE,bagel_shop,40.7225803,-73.9883134,https://www.russanddaughters.com/
The Musket Room,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-musket-room,"New York, NY, USA",$$$$,Contemporary,Selected Restaurants,"The Musket Room | New York, NY, USA | $$$$ · Contemporary",1,ChIJ3TJ4moVZwokRkyy0hZnv_RA,The Musket Room,"265 Elizabeth St, New York, NY 10012, USA",4.5,912.0,PRICE_LEVEL_VERY_EXPENSIVE,american_restaurant,40.723926299999995,-73.99382179999999,http://www.musketroom.com/
King,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/king,"New York, NY, USA",$$$,Mediterranean Cuisine,Selected Restaurants,"Reserve a table | King | New York, NY, USA | $$$ · Mediterranean Cuisine",1,ChIJmy2pnY1ZwokRvWDMouRmdl4,King,"18 King St, New York, NY 10014, USA",4.3,560.0,PRICE_LEVEL_EXPENSIVE,italian_restaurant,40.727565,-74.003456,http://www.kingrestaurant.nyc/
Estela,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/estela,"New York, NY, USA",$$$$,Contemporary,One Star,"Reserve a table | Estela | New York, NY, USA | $$$$ · Contemporary",1,ChIJf3f-f4VZwokRcBCEciTOGRQ,Estela,"47 E Houston St 1st floor, New York, NY 10012, USA",4.4,1527.0,PRICE_LEVEL_EXPENSIVE,restaurant,40.724641299999995,-73.994739,http://estelanyc.com/
New,https://guide.michelin.com/us/en/california/menlo-park/restaurant/yeobo-darling,"Yeobo, Darling",$$$$,Korean Contemporary,Selected Restaurants,"Reserve a table | New | Yeobo, Darling | Menlo Park, CA, USA | $$$$ · Korean Contemporary",1,ChIJeRPhbgClj4AR9sW9Tqbu0Qs,"yeobo, darling","827 Santa Cruz Ave, Menlo Park, CA 94025, USA",4.0,100.0,,asian_restaurant,37.4504806,-122.1851368,https://yeobodarling.com/
New,https://guide.michelin.com/us/en/california/menlo-park/restaurant/yeobo-darling,"Yeobo, Darling",$$$$,Korean Contemporary,Selected Restaurants,"Reserve a table | New | Yeobo, Darling | Menlo Park, CA, USA | $$$$ · Korean Contemporary",1,ChIJo_avB77HwoAR6KembIfXRCk,Corridor 109,"641 N Western Ave Ste A, Los Angeles, CA 90004, USA",4.8,17.0,,seafood_restaurant,34.0829747,-118.30961909999999,https://corridor109.com/
New,https://guide.michelin.com/us/en/california/menlo-park/restaurant/yeobo-darling,"Yeobo, Darling",$$$$,Korean Contemporary,Selected Restaurants,"Reserve a table | New | Yeobo, Darling | Menlo Park, CA, USA | $$$$ · Korean Contemporary",1,ChIJzyIspeuBhYARUNRInz8tBdk,Restaurant Naides,"708 Bush St, San Francisco, CA 94108, USA",5.0,26.0,,restaurant,37.7902449,-122.409088,https://restaurantnaides.com/
New,https://guide.michelin.com/us/en/california/menlo-park/restaurant/yeobo-darling,"Yeobo, Darling",$$$$,Korean Contemporary,Selected Restaurants,"Reserve a table | New | Yeobo, Darling | Menlo Park, CA, USA | $$$$ · Korean Contemporary",1,ChIJO4qRHAB1hlQRLzFH0C1z4nU,Little Mountain by Holborn Presentation Centre,"8 E 33rd Ave, Vancouver, BC V5W 2K6, Canada",4.1,13.0,,corporate_office,49.2400956,-123.10523180000001,https://littlemountain.holborn.ca/
New,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/corridor-109,Corridor 109,$$$$,Asian Contemporary,Selected Restaurants,"Reserve a table | New | Corridor 109 | Los Angeles, CA, USA | $$$$ · Asian Contemporary",1,ChIJeRPhbgClj4AR9sW9Tqbu0Qs,"yeobo, darling","827 Santa Cruz Ave, Menlo Park, CA 94025, USA",4.0,100.0,,asian_restaurant,37.4504806,-122.1851368,https://yeobodarling.com/
New,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/corridor-109,Corridor 109,$$$$,Asian Contemporary,Selected Restaurants,"Reserve a table | New | Corridor 109 | Los Angeles, CA, USA | $$$$ · Asian Contemporary",1,ChIJo_avB77HwoAR6KembIfXRCk,Corridor 109,"641 N Western Ave Ste A, Los Angeles, CA 90004, USA",4.8,17.0,,seafood_restaurant,34.0829747,-118.30961909999999,https://corridor109.com/
New,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/corridor-109,Corridor 109,$$$$,Asian Contemporary,Selected Restaurants,"Reserve a table | New | Corridor 109 | Los Angeles, CA, USA | $$$$ · Asian Contemporary",1,ChIJzyIspeuBhYARUNRInz8tBdk,Restaurant Naides,"708 Bush St, San Francisco, CA 94108, USA",5.0,26.0,,restaurant,37.7902449,-122.409088,https://restaurantnaides.com/
New,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/corridor-109,Corridor 109,$$$$,Asian Contemporary,Selected Restaurants,"Reserve a table | New | Corridor 109 | Los Angeles, CA, USA | $$$$ · Asian Contemporary",1,ChIJO4qRHAB1hlQRLzFH0C1z4nU,Little Mountain by Holborn Presentation Centre,"8 E 33rd Ave, Vancouver, BC V5W 2K6, Canada",4.1,13.0,,corporate_office,49.2400956,-123.10523180000001,https://littlemountain.holborn.ca/
New,https://guide.michelin.com/us/en/california/san-francisco/restaurant/naides,Naides,$$$$,Filipino,Selected Restaurants,"Reserve a table | New | Naides | San Francisco, CA, USA | $$$$ · Filipino",1,ChIJeRPhbgClj4AR9sW9Tqbu0Qs,"yeobo, darling","827 Santa Cruz Ave, Menlo Park, CA 94025, USA",4.0,100.0,,asian_restaurant,37.4504806,-122.1851368,https://yeobodarling.com/
